,open,high,low,close,adjclose,volume,ticker,ema_2_adjclose,ema_3_adjclose,ema_5_adjclose,ema_10_adjclose,ema_20_adjclose,ema_50_adjclose,ema_100_adjclose,ema_2_high,ema_3_high,ema_5_high,ema_10_high,ema_20_high,ema_50_high,ema_100_high,ema_2_low,ema_3_low,ema_5_low,ema_10_low,ema_20_low,ema_50_low,ema_100_low,diff_adjclose,isUp_adjclose,diff_ema_2_adjclose,isUp_ema_2_adjclose,diff_ema_3_adjclose,isUp_ema_3_adjclose,diff_ema_5_adjclose,isUp_ema_5_adjclose,diff_ema_10_adjclose,isUp_ema_10_adjclose,diff_ema_20_adjclose,isUp_ema_20_adjclose,diff_ema_50_adjclose,isUp_ema_50_adjclose,diff_ema_100_adjclose,isUp_ema_100_adjclose,diff_ema_2_high,isUp_ema_2_high,diff_ema_3_high,isUp_ema_3_high,diff_ema_5_high,isUp_ema_5_high,diff_ema_10_high,isUp_ema_10_high,diff_ema_20_high,isUp_ema_20_high,diff_ema_50_high,isUp_ema_50_high,diff_ema_100_high,isUp_ema_100_high,diff_ema_2_low,isUp_ema_2_low,diff_ema_3_low,isUp_ema_3_low,diff_ema_5_low,isUp_ema_5_low,diff_ema_10_low,isUp_ema_10_low,diff_ema_20_low,isUp_ema_20_low,diff_ema_50_low,isUp_ema_50_low,diff_ema_100_low,isUp_ema_100_low,pctChange_open,pctChange_adjclose,pctChange_low,pctChange_high,pctChange_ema_2_high,pctChange_ema_3_high,pctChange_ema_5_high,pctChange_ema_10_high,pctChange_ema_20_high,pctChange_ema_50_high,pctChange_ema_100_high,pctChange_ema_2_adjclose,pctChange_ema_3_adjclose,pctChange_ema_5_adjclose,pctChange_ema_10_adjclose,pctChange_ema_20_adjclose,pctChange_ema_50_adjclose,pctChange_ema_100_adjclose,pctChange_ema_2_low,pctChange_ema_3_low,pctChange_ema_5_low,pctChange_ema_10_low,pctChange_ema_20_low,pctChange_ema_50_low,pctChange_ema_100_low,volatility_2_adjclose,volatility_3_adjclose,volatility_5_adjclose,volatility_10_adjclose,volatility_20_adjclose,volatility_50_adjclose,volatility_100_adjclose,volatility_2_high,volatility_3_high,volatility_5_high,volatility_10_high,volatility_20_high,volatility_50_high,volatility_100_high,volatility_2_low,volatility_3_low,volatility_5_low,volatility_10_low,volatility_20_low,volatility_50_low,volatility_100_low,volatility_200_low,volatility_2_ema_2_low,volatility_3_ema_3_low,volatility_5_ema_5_low,volatility_10_ema_10_low,volatility_20_ema_20_low,volatility_50_ema_50_low,volatility_100_ema_100_low,rsi_14_ema_2_low,rsi_14_ema_3_low,rsi_14_ema_5_low,rsi_14_ema_10_low,rsi_14_ema_20_low,rsi_14_ema_50_low,rsi_14_ema_100_low,stoch_14_adjclose,stoch_25_adjclose,stoch_25_open,stoch_25_high,stoch_25_low,pctChange_high_9periods,pctChange_low_9periods,pctChange_high_18periods,pctChange_low_18periods,pctChange_high_48periods,pctChange_low_48periods,pctChange_high_98periods,pctChange_low_98periods,0.3pctChange-high_2periods_back,0.3pctChange-low_2periods_back,0.5pctChange-high_2periods_back,0.5pctChange-low_2periods_back,1pctChange-high_2periods_back,1pctChange-low_2periods_back,2pctChange-high_2periods_back,2pctChange-low_2periods_back,3pctChange-high_2periods_back,3pctChange-low_2periods_back,5pctChange-high_2periods_back,5pctChange-low_2periods_back,0.3pctChange-high_3periods_back,0.3pctChange-low_3periods_back,0.5pctChange-high_3periods_back,0.5pctChange-low_3periods_back,1pctChange-high_3periods_back,1pctChange-low_3periods_back,3pctChange-high_3periods_back,3pctChange-low_3periods_back,5pctChange-high_3periods_back,5pctChange-low_3periods_back,0.3pctChange-high_5periods_back,0.3pctChange-low_5periods_back,0.5pctChange-high_5periods_back,0.5pctChange-low_5periods_back,1pctChange-high_5periods_back,1pctChange-low_5periods_back,5pctChange-high_5periods_back,5pctChange-low_5periods_back,3pctChange-high_5periods_back,3pctChange-low_5periods_back
2020-07-20,3224.2900390625,3258.610107421875,3215.159912109375,3251.840087890625,3251.840087890625,3971200000,^GSPC,3238.2850341796875,3230.71337890625,3223.24404296875,3192.3790283203125,3144.7600341796874,3075.45181640625,2903.312102050781,3246.0650634765625,3237.5066731770835,3230.35,3210.96201171875,3165.13349609375,3097.9257861328124,2936.4907885742186,3210.4049072265625,3206.4666341145835,3189.56396484375,3162.8629638671873,3116.2229736328127,3046.722587890625,2864.3766943359374,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2.4836510639891785e-05,0.0084069387471426,0.002966640168245327,0.007759372986428037,0.00592202484451132,0.0020975732262682456,0.0014440336596863723,0.0023731338126060653,0.0016310244794286444,0.0023080827669765824,0.00025922037504177986,0.005631728220154786,0.002615123112981177,0.006031368860552,0.0022642491527633535,0.0024561267847886814,0.002416202460387762,0.0004667545635674841,0.002587320938006288,0.0014992089894587668,0.004138622883726795,0.001896491135266798,0.002123246315627325,0.0022281948337778967,0.0003707937200623235,27.110107421875004,32.66784528476942,44.0390880808173,115.9211413789364,289.0244162615272,780.1343882662499,2406.458983950774,25.090087890625,33.635528588468105,47.8948675608737,94.95974612498037,261.91503339184527,759.780562070974,2263.9254779279104,9.510009765625,14.402089092945708,78.68325715939338,118.8975079376182,297.43943604126093,800.9247592576389,2523.755539303266,3495.0673868936715,8.284912109375,28.699291527438785,50.73193345660667,105.36652776404594,59.706855774655445,928.046917310524,933.7360200957938,68.44744446318369,70.66890769937457,73.84192506045011,86.79530746357338,90.67487055076366,96.05793372202204,7.155346953763313,96.78811149527135,97.68902030461929,88.28467469606409,100.0,85.16806064384078,2.7972191162804583,1.7110731192690354,6.828114465071344,1.6585119182158214,13.535670089482732,3.6054318420226217,5.448789508138274,29.07129497561225,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1
2020-07-21,3268.52001953125,3277.2900390625,3247.77001953125,3257.300048828125,3257.300048828125,4547960000,^GSPC,3254.570068359375,3244.6233723958335,3235.200048828125,3203.5770263671875,3151.73203125,3082.00181640625,2906.097502441406,3267.9500732421875,3256.473388671875,3245.618017578125,3220.276025390625,3172.952001953125,3104.828388671875,2938.29298828125,3231.4649658203125,3222.8599446614585,3213.585986328125,3173.34697265625,3124.641979980469,3053.620390625,2867.080495605469,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.01371774248994373,0.0016790373419135474,0.01014260824136759,0.005732484410478911,0.0067420120477148515,0.005858432864998209,0.004726428274993477,0.0029006925768297886,0.0024701978191516982,0.0022281368294749804,0.0006137256462863672,0.005028906970140357,0.004305548607438814,0.0037093082931329846,0.003507728232623686,0.0022170203750160322,0.0021297683693362046,0.0009593871732416215,0.006559938450861447,0.005112577930006079,0.007531443717433417,0.003314721158909739,0.002701670072678297,0.002264007481938224,0.0009439405350832875,5.4599609375,30.212401847792417,40.848941172420986,119.44399666476755,308.3535761189473,786.4585356408983,2431.272192061891,18.679931640625004,38.04120769776222,50.10710108360687,110.1949158994894,280.1713381577724,761.3307941767245,2283.922422476863,32.610107421875,38.26201552246922,45.04705098746853,143.1226885472845,322.126263694852,811.9020389468005,2550.328956131738,3499.7405231034395,21.06005859375,19.24753686044242,57.7499090634381,107.5042396006301,70.1217079724711,931.1162445006968,925.6651033977225,70.6561781293362,72.47542307483036,76.67145311195138,87.91708605105671,91.61739739955719,96.32890914189959,16.332212578990223,88.64979733513727,92.79769889474818,96.84020249022514,100.0,89.36407337851686,3.9732868544056554,1.1532208274981026,6.275781146522608,2.724596572534055,16.21595883200355,1.8922023908466312,9.120418436190336,27.019980159007574,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0
2020-07-22,3254.860107421875,3279.320068359375,3253.10009765625,3276.02001953125,3276.02001953125,4255190000,^GSPC,3266.6600341796875,3261.7200520833335,3245.092041015625,3214.1850341796876,3158.9685302734374,3088.91841796875,2909.3155029296877,3278.3050537109375,3271.7400716145835,3253.826025390625,3231.02802734375,3179.1730102539063,3111.5297900390624,2941.4889892578126,3250.43505859375,3238.6766764322915,3224.05400390625,3185.0039794921877,3130.9409790039062,3060.61359375,2871.053095703125,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,-0.0041792346467971475,0.005747082068739751,0.001641150110059053,0.0006194231431086994,0.0031686470835452507,0.0046881030859382555,0.0025289506553285435,0.0033388448283160344,0.0019606373802540933,0.0021583806021736596,0.0010877067022618814,0.003714765872718573,0.005269233968093978,0.003057613760572009,0.0033113010004723886,0.0022960387976154184,0.0022441912674033837,0.0011073270891903686,0.0058704312050685825,0.004907669598560371,0.0032574256990975936,0.0036734107352214274,0.002015910643137664,0.002290135062783305,0.0013855907093454078,18.719970703125,21.964944465412326,55.195921788807816,132.62904400254263,331.36102450691374,794.336417068053,2458.8461141949574,2.030029296875,19.773256523174847,58.669652044286856,110.09516483223524,298.74377008080916,762.9484796552089,2309.173083687013,5.330078125,35.57588029972839,55.59172376941619,156.63797299119298,346.8335902095279,821.1452704765006,2579.335643436589,3506.8101306604785,18.970092773437504,27.896204587203947,57.04097085527984,105.38734512530304,81.85641994015654,932.753991346991,916.2353606269805,72.52207367856306,74.13092285941066,77.79847069247214,89.03272098079296,92.24866131099043,96.58519351713274,27.647729623301956,97.98310324864067,98.81964092353907,91.25117887456774,100.0,90.62165985539139,2.9600892968562498,2.1770554542552945,8.981905091160147,0.309401918966945,14.963017295683612,3.0099950016432953,4.76658867985984,29.975207807957148,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1
2020-07-23,3271.639892578125,3279.989990234375,3222.659912109375,3235.659912109375,3235.659912109375,4290460000,^GSPC,3255.8399658203125,3256.32666015625,3249.110009765625,3222.5460205078125,3168.2350219726563,3096.2292138671874,2910.7698022460936,3279.655029296875,3278.86669921875,3265.746044921875,3241.0490234375,3187.422009277344,3118.2131884765627,2943.3792895507813,3237.8800048828125,3241.1766764322915,3228.86796875,3195.6999755859374,3140.46748046875,3067.674990234375,2873.8277954101563,False,0,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,0.005155301488376729,-0.012319859824193036,-0.009357285245789382,0.0002042868219738203,0.00041179071618402396,0.002178237710873443,0.003663385638394523,0.003101488445455658,0.002594699626862651,0.0021479461514062326,0.000642633815687299,-0.0033122725493814897,-0.0016535422540749911,0.001238167885291297,0.0026012772255530336,0.002933391583491707,0.0023667818016523956,0.0004998767974602192,-0.003862576388887873,0.0007719202161156069,0.001493140263133741,0.003358236335847531,0.003042695959051489,0.002307183271614166,0.0009664397050628271,40.360107421875,34.98336098393134,44.35608255218544,114.17710431795678,318.99846481831685,775.4780747011359,2473.9091255221115,0.669921875,2.435112993335509,44.858753431759794,103.68522699162382,306.8888042699708,762.0690896239023,2329.1827933279947,30.440185546875004,28.156101680362212,46.23328058372919,139.65348672889482,341.9949333096774,813.2009237932008,2602.2142520610846,3512.1888784987455,12.5550537109375,17.203512238969225,50.626551234080644,101.49708119390456,95.56322541067762,932.3517690009545,905.4623149260694,69.37776787281375,74.39308721334365,78.31724752051812,89.94967855231548,93.09551773019389,96.82613654951423,34.32839294520822,73.01718450006835,84.18195249776984,97.02048254906333,100.0,79.54323706512042,3.954400032003025,0.8734750302562433,7.4265370794712515,1.7522369735466836,14.536789683295792,3.389323611016981,8.467431688112548,27.516414019698598,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1
2020-07-24,3218.580078125,3227.260009765625,3200.050048828125,3215.6298828125,3215.6298828125,3894900000,^GSPC,3225.6448974609375,3242.4366048177085,3247.289990234375,3225.6050048828124,3174.828515625,3104.1418115234374,2912.8923999023436,3253.625,3262.1900227864585,3264.49404296875,3245.093017578125,3194.472509765625,3125.2755908203126,2944.284689941406,3211.35498046875,3225.27001953125,3227.747998046875,3202.0829833984376,3149.269482421875,3075.8129931640624,2876.0619970703124,False,0,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,-0.016218109631654043,-0.006190400054688405,-0.007015901118294199,-0.01607626261840578,-0.007936819288721253,-0.005086109916046633,-0.00038337394760745713,0.0012477423548304944,0.0022119758437257886,0.002264887586855613,0.00030760574888843983,-0.00927412547187878,-0.0042655595670106905,-0.0005601594054308601,0.0009492445896917001,0.002081125171149223,0.0025555593948960453,0.0007292220960284368,-0.00819209617838279,-0.004907679675935084,-0.00034686172180597996,0.0019973739278607017,0.0028027680617190853,0.0026528243557724096,0.0007774305975203344,20.030029296875,53.278086291053924,51.03847034726794,106.87651492243802,309.35039153276375,731.3409549383684,2490.9813907237767,52.72998046875,52.39823153658441,50.55525260394428,86.67552589179823,289.87983164702797,727.7024723733169,2338.5152911390746,22.609863281250004,46.10921000395361,49.93915317571897,123.04656295255285,323.71323061443434,773.8833992230212,2620.6555867342313,3514.9275558015906,26.5250244140625,14.815704219971154,36.57595031130907,95.19458180879758,109.8919818896373,929.4677301291412,893.2409514464115,63.14846740495263,69.56258790759429,77.86141176943283,90.46217238212503,93.77250311749216,97.08169534401813,39.19677966227977,60.8253137018302,77.03475203501338,78.08745330619982,81.18466352586977,71.47548923951828,2.5791854374445755,2.1848215803232485,5.796230317412965,3.2432465208490746,11.038931038088018,4.642317704082455,10.349312532382381,26.258843246081177,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
2020-07-27,3219.840087890625,3241.429931640625,3214.25,3239.409912109375,3239.409912109375,3963910000,^GSPC,3227.5198974609375,3230.2332356770835,3244.803955078125,3234.0239990234377,3186.3465087890627,3111.880009765625,2913.9852978515623,3234.344970703125,3249.5599772135415,3261.0580078125,3245.70400390625,3202.8575073242187,3133.0481884765627,2945.389289550781,3207.1500244140625,3212.3199869791665,3227.566015625,3208.564990234375,3159.75048828125,3084.7651953125,2877.8606982421875,True,1,True,1,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,0.00039148001138400446,0.007395138795039502,0.004437415338886641,0.004390697319745618,-0.0059257072640132025,-0.0038716461900428767,-0.0010525475344795865,0.00018828006618454296,0.002624845739933601,0.0024870119227502485,0.0003751673923206855,0.0005812791114967464,-0.0037636415535442502,-0.0007655722660206976,0.0026100511773390345,0.0036279103288183734,0.002492862347158731,0.00037519338141533964,-0.0013094024423527806,-0.00401517779090188,-5.638061644996917e-05,0.002024309447801409,0.0033280752624937904,0.002910515746026743,0.0006254041719919723,23.780029296875004,22.144461689311886,51.166770868591456,73.09095020306712,261.4690379017461,697.0361984058568,2502.976968556097,14.169921875000002,47.2658208694004,55.710947067658154,86.12366256971227,263.6761936900138,681.5259863908072,2350.0030336976033,14.199951171875,19.79357411579149,50.23327671499909,108.43297620780254,291.3770700514339,718.9045719161953,2637.748578362652,3518.7933792082295,4.2049560546875,25.034312484057317,14.064661249459748,89.36028417961619,125.38228725469207,923.5794208416175,879.4858025532903,62.19508880087816,65.81574182646008,77.78219108275967,90.96597318588665,94.46805882080429,97.33582858702819,42.86877635593118,75.29973310824867,85.52004348795718,78.53705536351472,86.240835470562,76.54237636596788,1.6559410229577853,3.065188457315726,5.267562636125667,2.1833467149192543,12.215442533394839,0.3106404567452925,19.42174648508299,20.19617045825256,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
2020-07-28,3234.27001953125,3243.719970703125,3216.169921875,3218.43994140625,3218.43994140625,4027890000,^GSPC,3228.9249267578125,3224.4932454427085,3237.03193359375,3236.1159912109374,3194.6065063476562,3118.9748095703126,2915.9302978515625,3242.574951171875,3237.469970703125,3254.343994140625,3249.981005859375,3212.349011230469,3140.6223876953127,2946.9960888671876,3215.2099609375,3210.1566569010415,3221.24599609375,3217.4159912109376,3170.571984863281,3092.7529931640624,2880.0240966796873,False,0,True,1,False,0,False,0,True,1,True,1,True,1,True,1,True,1,False,0,False,0,True,1,True,1,True,1,True,1,True,1,False,0,False,0,True,1,True,1,True,1,True,1,0.004481567794280883,-0.006473392152297919,0.000597315664618403,0.0007064903794915534,0.0025445586489065697,-0.0037205057285274457,-0.0020588452139735924,0.0013177424521697567,0.0029634486968419527,0.0024175176260001763,0.0005455303725407923,0.000435327849715339,-0.0017769584471418742,-0.002395220664167308,0.0006468697165300519,0.002592309887141875,0.002279907895684552,0.0006674707663878454,0.002513114903288649,-0.000673447877824751,-0.0019581379592715775,0.0027585543704122806,0.0034247946545671315,0.0025894346395312073,0.000751738414170422,20.969970703125004,22.506953303090427,53.982844740352334,63.89762924964492,222.18021806454007,657.2881368792564,2519.11261270085,2.2900390625000004,15.44281837780658,53.557288170178026,70.66069490104722,214.53866319473656,633.0388889041552,2364.955506420557,1.9199218750000002,15.25081998326721,43.88424569476256,60.65146725649687,242.5593022237419,676.6877728485244,2656.6571534968552,3522.9238674623953,8.0599365234375,14.156218954155593,7.07698137887384,84.93172182676133,141.35618793910265,914.5336072261197,864.1895332156888,63.33764555408345,65.18410356209333,74.93084064275266,91.61710790139703,95.07917698034271,97.54154763984768,47.01356666922196,62.535739123715324,78.03744912466547,83.6860051014719,87.0579769736842,77.22745107604817,2.003374845066519,0.5280550604643941,4.791677342909861,0.9214056121432224,10.37753512960171,1.6576875156869786,13.800425797421468,23.95262965568754,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2020-07-29,3227.219970703125,3264.739990234375,3227.219970703125,3258.43994140625,3258.43994140625,4676300000,^GSPC,3238.43994140625,3238.7632649739585,3233.51591796875,3239.3039794921874,3202.5140014648437,3125.06541015625,2918.79099609375,3254.22998046875,3249.9632975260415,3251.427978515625,3252.627001953125,3220.0105102539064,3146.5553857421874,2949.784189453125,3221.6949462890625,3219.2132975260415,3216.069970703125,3220.0619873046876,3179.5414794921876,3099.0201904296873,2883.280895996094,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,-0.0021797959927745136,0.01242838167815008,0.003435778922303623,0.006480220154976513,0.003594374678266954,0.0038589784417994988,-0.000896037920468884,0.0008141574024522757,0.002385014516371964,0.001889115377295747,0.0009460822145199721,0.0029468057834318717,0.004425507651913518,-0.0010861850291037367,0.0009851279403791935,0.002475264199667482,0.0019527572224209422,0.0009810585130567429,0.0020169710315500744,0.002821245687661511,-0.0016068395263515445,0.000822397881087733,0.002828983120940931,0.0020264137742256327,0.0011308236344831357,40.00000000000001,34.65459339218467,38.85450657682033,66.50001280431873,207.29939874467073,649.7538567183154,2541.7281393841454,21.020019531250004,22.253587706599966,46.589473176476915,70.74635630580319,192.2931841142403,619.9088409454199,2385.933608881549,11.050048828125,12.124558118470095,23.122229785857872,58.30402859174876,211.33073677982838,664.6028662915265,2679.1884652296285,3528.607168066922,6.4849853515625,8.19208358019408,12.272031633674247,81.16463265739185,156.70953177305913,902.6799633311019,847.5043538388379,64.273234999836,66.62804420304465,72.58405034505267,91.80721679379971,95.52085713028534,97.69212367799788,52.58978917365973,85.85305732565743,92.31041968666369,81.17037661685994,94.55842997323818,81.17037661685994,1.7136321521590503,0.8106071744439558,3.1534229572133476,2.0133854591319,11.242287778263261,0.5060156426664464,19.647408620701334,20.04537126853243,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
2020-07-30,3231.760009765625,3250.919921875,3204.1298828125,3246.219970703125,3246.219970703125,4254010000,^GSPC,3252.3299560546875,3241.0332845052085,3235.6279296875,3242.3689697265627,3209.0319946289064,3131.5310107421874,2923.787595214844,3257.8299560546875,3253.1266276041665,3245.61396484375,3255.6800048828127,3226.1345092773436,3152.2895849609376,2953.6544897460935,3215.6749267578125,3215.8399251302085,3212.36396484375,3220.615966796875,3184.6894775390624,3104.6557861328124,2887.9778955078127,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,0.0014067956642913604,-0.003750251937389204,-0.007154792081183858,-0.0042331298666092865,0.0011062449819292386,0.0009733433237639755,-0.0017881416135593353,0.000938626816986643,0.0019018568429933769,0.0018223735214493164,0.0013120621863820237,0.004289106761203643,0.0007008908479972931,0.0006531626168944094,0.0009461879014069918,0.0020352739007796217,0.002068948881813748,0.0017118728705758368,-0.0018685876942459156,-0.0010478871960505343,-0.0011523399344960383,0.00017204000866177793,0.0016191007665975476,0.001818508869522395,0.0016290467981254775,12.219970703125002,35.50392733026921,40.96082614164298,61.19746979227097,190.22429525616366,627.1656322833109,2556.5972793902442,13.820068359375002,18.50236211155337,30.657769038484613,61.237396618437906,168.42299690097602,599.8292972151337,2403.1879859382702,23.090087890625004,20.00272829533296,23.93156864283597,56.264695180207156,195.63687401110923,647.6887947052751,2693.960999134196,3532.9053205200275,6.020019531250001,7.927859690132369,15.313182134047828,75.06184159640341,169.62749567983457,888.6519183508716,829.6507075318207,62.67430994676878,65.53774649851695,70.87251485245261,91.84889549617408,95.7562919622053,97.82134485970165,59.25038548934908,77.83102329696254,87.9500376338091,82.79037271409456,89.62709425178411,72.9312729984389,0.8656607207893297,1.592637942294839,4.281596751622319,0.9417202874030584,10.981070375893708,0.7396458624712055,32.223544418834884,11.641342462493487,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1
2020-07-31,3270.449951171875,3272.169921875,3220.260009765625,3271.1201171875,3271.1201171875,5117260000,^GSPC,3258.6700439453125,3258.5933430989585,3246.7259765625,3247.0079833984373,3216.0875,3137.5212109375,2927.676496582031,3261.544921875,3262.6099446614585,3254.595947265625,3259.5449951171877,3231.452502441406,3158.1271826171874,2957.5502880859376,3212.1949462890625,3217.2032877604165,3216.40595703125,3222.0769775390627,3189.4764770507813,3109.988388671875,2892.8404956054687,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,0.011971786670216256,0.007670504990141325,0.005034167634604847,0.006536611331768416,0.0011403191297347792,0.0029151392315387437,0.0027674216709587807,0.0011871529845004503,0.0016484102410392332,0.0018518595766392476,0.0013189756463962699,0.0019493987314607164,0.005418043275797757,0.00342995150127523,0.0014307482322919451,0.002198639771402222,0.0019128663183485273,0.0013300902478525778,-0.001082192867131182,0.0004239522681319663,0.0012582609666076383,0.0004536432649064892,0.0015031291262399549,0.00171761473941201,0.0016837386827717182,24.900146484375004,21.56538704497002,44.52768373561694,63.86537348971756,180.61554438759626,620.7190482403212,2579.6852526256007,21.250000000000004,18.67833870593345,29.93514213334933,57.79742195954871,161.77498807310147,585.2636386150232,2423.046662553633,16.130126953125,20.515533268218025,18.947376985838705,53.78911938357765,187.91568363615383,639.0717437983911,2709.7260902588487,3538.148866391102,3.47998046875,2.939263366664999,13.105759369878234,66.85675853317376,180.56262429842653,872.4325178531433,810.6541484911883,61.71848839564016,65.78146094790918,71.65749204628764,91.96499049876589,95.96849551050464,97.93894166661991,64.76865790892595,94.17720180016155,96.8350140778323,96.59588258251561,97.20960986284567,78.68689367752008,0.6965873903576503,1.757590616209792,3.471676147255476,1.7110731192690354,9.633760911484867,1.944665908836829,20.987302439821278,19.14998444751952,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
2020-08-03,3288.260009765625,3302.72998046875,3284.530029296875,3294.610107421875,3294.610107421875,4643640000,^GSPC,3282.8651123046875,3270.6500651041665,3257.766015625,3251.2849853515627,3221.8320068359376,3144.443212890625,2933.208798828125,3287.449951171875,3275.2732747395835,3266.85595703125,3263.956982421875,3237.4594970703124,3164.6117822265624,2962.3215869140627,3252.39501953125,3236.306640625,3230.461962890625,3229.0139892578127,3195.9384765625,3116.907587890625,2898.613596191406,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.005445751764942441,0.00718102343932614,0.01995802181697992,0.009339386194296084,0.007942564004908004,0.003881349684121904,0.003766983663801682,0.0013535592579014821,0.0018589147215897217,0.002053305403616257,0.0016132604227714342,0.007424829158241941,0.003699977485911665,0.003400360591622409,0.0013172132544772008,0.0017861786521471412,0.0022062008470236094,0.0018896562692471974,0.012514829863806698,0.00593787558817338,0.004370096948939972,0.0021529627526304385,0.00202603767678311,0.0022248312064294673,0.0019956511929044574,23.489990234375004,41.913018668673985,63.40469789037465,79.79552242055068,192.41974853268974,609.5684955817634,2598.5818689298467,30.560058593750004,45.10965446956173,51.343112675055494,72.07943466680582,168.065942749052,573.4112024542395,2443.6901255991975,64.27001953125001,73.67156833122723,70.13903196021167,81.4811429548087,206.6729056851038,638.022469159197,2731.1932072338736,3547.603964577744,40.20007324218751,19.820233241716174,15.62422062297354,57.209104530883174,189.774837727298,854.2881694150433,790.5493979934945,67.8231961918573,69.08094966341149,74.25576723568369,92.5104429526403,96.24169940040338,98.08349196304157,69.96841584743447,92.20291778121096,97.3200853795223,95.22427434255108,100.0,93.99321701756662,0.8153173905610656,2.318971503537859,4.7803787790947405,1.1532208274981026,8.780918733598009,2.3210459836403796,38.41367162192635,8.14162618682105,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1
